id,pincode,post_office_name,sub_po_name,district,districtcode,create_date,update_date,is_active
8212,673612,Kokkallur,Koyilandi,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8215,673612,Kariyathankavu,Quilandy,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8218,673612,Karumala,Koyilandi,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8221,673612,Eramangalam,Quilandy,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8224,673613,Nanminda,Kozhikode,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8227,673613,Pavandur,Kozhikode,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8230,673613,Kakkur,Kozhikode,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8233,673614,Kottur,Koyilandi,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8236,673614,Moolad,Quilandy,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8239,673614,Naduvannur,Koyilandi,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8242,673614,Mannankavu,Quilandy,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8245,673614,Oravil,Quilandy,Kozhikode,6,"2023-08-14 09:48:20","2023-08-14 10:35:54",1
8248,673614,Karuvannur,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8251,673614,Tiruvode,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8254,673614,Kavil,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8257,673614,Vakayad,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8260,673614,Avitanallur,Koyilandi,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8263,673614,Punath,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8266,673614,Nochat,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8269,673615,Kallanode,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8272,673615,Kakkayam,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8275,673616,"Edakkara - Quilandy",Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8278,673616,Chelannur,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8281,673616,Irivallur,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8284,673616,"Kannan Kara",Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8287,673620,Quilandibazar,Koyilandi,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8290,673620,Peruvattur,Koyilandi,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8293,673620,Arikulam,Koyilandi,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8296,673620,Kakkancheri,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8299,673620,Kunnathara,Koyilandi,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8302,673620,Urallur,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8305,673620,Kuruvangad,Koyilandi,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8308,673620,Ulliyeri,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8311,673620,Naduvathur,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8314,673620,Naderi,Quilandy,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8317,673631,"Feroke Pettah",Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8320,673631,Feroke,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8323,673631,Karuvanthuruthy,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8326,673631,Perumukham,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8329,673632,"Farook College",Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8332,673633,Vaidyarangadi,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8335,673633,Ramanattukara,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8338,673655,Kolathara,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8341,673655,Cheruvannur,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8344,673661,Pazhur,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8347,673661,Cherooppa,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8350,673661,"Mavoor (Kozhikode)",Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8353,673661,"Kanni Paramba",Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8356,673661,Kayal,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8359,673661,Cheruvadi,Kozhikode,Kozhikode,6,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8362,673314,Vallikkunnu,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8365,673314,Kadalundinagaram,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8368,673314,"Vallikkunnu North",Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8371,673632,Azhinjilam,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8374,673632,"Karad Paramba",Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8377,673633,"Puducode - Feroke",Eranad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8380,673633,"Vazhayur East",Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8383,673633,Vazhayur,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8386,673634,Kolakkattuchali,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8389,673634,Pallikkal,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8392,673634,Pulliparamba,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8395,673634,Chelembra,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8398,673635,"Calicut University",Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8401,673636,Puthur-pallikkal,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8404,673636,Chenakkalangadi,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8407,673636,Tenhipalam,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8410,673637,Kannamvettikavu,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8413,673637,Ayikkarapadi,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8416,673637,Andiyoorkunnu,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8419,673637,Pulikkal,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8422,673637,Valiyaparamba,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8425,673638,Arimbra,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8428,673638,Kondotti,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8431,673638,Nediyirippu,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8434,673638,Muthuvallur,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8437,673638,Muthuparamba,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8440,673638,Chirayil,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8443,673638,Olavattur,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8446,673638,Thurakkal,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8449,673638,Karippur,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8452,673638,Peruvallur,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8455,673638,Kumminiparamba,Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8458,673638,Melangadi,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8461,673639,Chemmarakkattur,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8464,673639,Kavanur,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8467,673639,Vettilappara,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8470,673639,Iruvetti,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8473,673639,Valillapuzha,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8476,673639,Urangattiri,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8479,673639,Peruparamba-ugrapuram,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8482,673639,Areacode,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8485,673639,Panampilavu,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8488,673639,Kizhuparamba,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8491,673639,Poovathikkal,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8494,673639,Maithra,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8497,673639,Thottilangadi,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8500,673639,Thottumukkam,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8503,673640,Vazhakkad,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8506,673640,Karumarakkad,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8509,673641,Tavanur-feroke,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8512,673641,Kuzhimanna,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8515,673641,Puliyakkode,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8518,673641,Vilayil,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8521,673641,Trippanachi,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8524,673641,Akkaparamba,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8527,673641,Palakkad(MLP),Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8530,673642,Morayur,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8533,673642,Olamathil,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8536,673642,Olukur,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8539,673642,Valluvambram,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8542,673642,Mongam,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8545,673645,Mundakkal,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8548,673645,Chikkode,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8551,673645,Cheruvayur,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8554,673645,Omanur,Ernad,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8557,673647,"Calicut Airport",Tirurangadi,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8560,676101,Tirur(kerala),Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8563,676101,"Tirur East Bazar",Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8566,676102,Alathiyur,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8569,676102,"Bettath Pudiangadi",Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8572,676102,Vettom,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8575,676102,Purathur,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8578,676102,Vengalur,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8581,676102,Vettom-pallippuram,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8584,676102,Poyilisseri,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8587,676102,Chamravattom,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8590,676102,Puduppalli,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8593,676103,Iringavur,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8596,676103,Thalakkadathur,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8599,676104,Trikkandiyur,,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8602,676105,Thekkummuri,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8605,676105,Mangattiri,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8608,676105,Pachattiri,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8611,676106,Athrisseri,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8614,676106,Ponmundam,Tirur,Malappuram,7,"2023-08-14 09:48:21","2023-08-14 10:35:54",1
8617,676106,Cheriyamundam,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8620,676106,Vellachal,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8623,676107,"Pookayil Bazar",Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8626,676108,Codacal,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8629,676108,Triprangode,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8632,676109,Niramaruthur,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8635,676121,Manjeri-kla,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8638,676121,"Manjeri Bazar",Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8641,676122,Nellikuth,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8644,676122,Pullancheri,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8647,676122,Vakkethodi,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8650,676122,Narukara,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8653,676122,Payyanad,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8656,676122,Pappinippara,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8659,676122,Elankur,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8662,676122,Mariyad,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8665,676122,"Manjeri College",Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8668,676123,Pathappiriyam,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8671,676123,Koomankulam,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8674,676123,Manhappatta,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8677,676123,Pulpatta,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8680,676123,Tiruvali,Nilambur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8683,676123,Pathiriyal,Nilambur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8686,676123,Trikkalangode,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8689,676123,Amayur,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8692,676123,Karuvambram,Manjeri,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8695,676123,Karakkunnu,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8698,676123,"Karuvambram West",Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8701,676301,Vyrancode,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8704,676301,Athavanad,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8707,676301,Kurumbathur,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8710,676301,Ananthavur,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8713,676301,Tirunavaya,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8716,676302,"Tanur Nagaram",Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8719,676302,Pariyapuram,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8722,676302,Tanur-MBR,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8725,676302,Puthiyakadappuram,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8728,676302,Panangattur,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8731,676303,Anjapura,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8734,676303,"Ullanam North",Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8737,676303,Parpanangadi,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8740,676303,Neduva,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8743,676303,Ullanam,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8746,676304,Valiyora,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8749,676304,Iringallur,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8752,676304,Kannamangalam,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8755,676304,Cherur,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8758,676304,"Vengara MLP",Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8761,676304,Kannattipadi,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8764,676305,"Abdurahiman Nagar",Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8767,676305,"Kannamangalam West",Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8770,676305,"Kuttur North",Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8773,676306,Kakkad,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8776,676306,Tirurangadi,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8779,676306,Olakara,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8782,676306,Kooriyad,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8785,676306,Mampuram,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8788,676306,Pantarangadi,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8791,676306,"Tirurangadi Bazar",Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8794,676306,Cherumukku,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8797,676307,Ozhur,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8800,676307,Meenadathur,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8803,676307,Tanalur,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8806,676307,Keraladheeswarapuram,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8809,676309,Kodinhi,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8812,676311,"Moonniyur South",Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8815,676311,Mooniyur,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8818,676312,Ariyallur,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8821,676317,Parambilpeedika,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8824,676317,"Velimukku South",Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8827,676317,Velimukku,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8830,676319,Chettipadi,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8833,676319,Kotakkad,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8836,676320,Omachapuzha,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8839,676320,Nannambra,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8842,676320,Tayyalingal,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8845,676501,Edarikode,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8848,676501,Klari,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8851,676501,Kuttippala,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8854,676501,Puthuparamba,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8857,676502,Vakkad,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8860,676502,Paravanna,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8863,676503,Kuttippuram-kottakkal,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8866,676503,"Puthur -kottakkal",Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8869,676503,Kottakkal,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8872,676503,Chappanangadi,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8875,676503,Pandamangalam,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8878,676503,Parappur,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8881,676503,Chengottur,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8884,676503,Indianur,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8887,676504,Chattipparamba,Perinthalmanna,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8890,676504,Kodur-malabar,Perintalmanna,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8893,676505,"Malappuram Civil Station",Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8896,676505,Malappuram,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8899,676506,Padinhattumuri,Perinthalmanna,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8902,676506,Pazhamallur,Perinthalmanna,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8905,676506,Kottilangadi,Perintalmanna,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8908,676507,Perinthattiri,Perinthalmanna,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8911,676507,Makkaraparamba,Perinthalmanna,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8914,676507,Vattalur,Perinthalmanna,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8917,676508,Thennala,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8920,676508,Chullippara,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8923,676508,Valakolam,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8926,676508,Venniyur,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8929,676509,Perimbalam,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8932,676509,Anakkayam,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8935,676509,Irumbuzhi,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8938,676509,Munduparmba,Ernad,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8941,676510,Randathani,Tirur,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
8944,676510,Cherushola,Tirurangadi,Malappuram,7,"2023-08-14 09:48:22","2023-08-14 10:35:54",1
